id,title,website,opt_out_url,opt_out_guide_url,opt_out_guide_video_url,email,phone,address,description,country,type,privacy_score,average_removal_days,shows_family_names,optery_support_tier,is_expanded_reach
20935,ListMatch,https://www.listmatch.co/,,,,,,,,United States,Marketing,0,0,,Core,True
20577,Lists Direct Mail Solutions,https://lists-inc.com/,,,,info@lists-inc.com,,,,United States,Marketing,0,0,,Core,True
20875,Live Data Technologies,https://www.livedatatechnologies.com/,,,,remove@livedatatechnologies.com,,,,United States,Marketing,0,0,,Core,True
20874,LiveIntent,https://www.liveintent.com/,,,,privacy@liveintent.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Luxembourg,Malta,Netherlands,Canada,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United States",Marketing,0,0,,Core,True
21149,LiveRamp,https://liveramp.com/,https://submit-irm.trustarc.com/services/validation/697ea013-8e66-44aa-94c5-fa9d38dd439c,,,consumercare@liveramp.com,,,,ALL,Marketing,8,45,No,Core,False
20574,LizDev,https://lizdev.com/,,,,liz@lizdev.com,,,,United States,Marketing,0,0,,Core,False
21095,Locate-Friend,https://locate-friend.com/,,,,panchamithracreators@gmail.com,,,"Locate-Friend is a people search data broker. Locate-Friend provides phone numbers and addresses of people with a simple search. Locate-Friend shares personal information with third-party companies, which means your personal information could be sold or used without your consent. Locate-Friend has also been known to sell personal data to marketers and other businesses, which could lead to unwanted solicitations or even identity theft. If you are concerned about your online privacy, Optery helps you scan and remove your exposed private information. We cover more than 200 sites and other websites where you can find your personal information exposed. You can sign up for a free Exposure Scan and tools you can use to remove your information, or you can upgrade to one of our paid subscriptions and let our Opt Out Agents help you with the removals.",ALL,People Search Site,6,30,No,Ultimate,False
20572,LocateSmarter,https://locatesmarter.com/,,,,privacy@locatesmarter.com,,,,United States,Marketing,0,0,,Core,True
16832,Louisiana Arrests,https://www.louisianaarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21349,LouisianaCourtRecords.us,https://louisianacourtrecords.us/,https://louisianacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20872,M+R,https://www.mrss.com/,,,,privacy@mrss.com,,,,United States,Marketing,0,0,,Core,False
20864,M1 Data,https://m1-data.com/,,,,service@m1-data.com,,,,United States,Marketing,0,0,,Core,True
20867,MATCHBOOK,https://www.matchbookdata.com/,,,,privacy@matchbookdata.com,,,,United States,Marketing,0,0,,Core,True
20560,MCH,https://www.mchdata.com/,,,,privacy@mchdata.com,,,,United States,Marketing,0,0,,Core,True
18600,MUGSHOTLOOK,https://www.mugshotlook.com/,https://www.mugshotlook.com/optOut/name/landing,https://www.optery.com/mugshotlook-how-to-opt-out-of-mugshotlook-step-by-step-instructions/,,support@mugshotlook.com,,,"MugshotLook.com is a website providing social media photos and account information, bankruptcies, criminal records reports, detailed contact information, names of relatives, current and past addresses, employment details and more. Anyone can search for the personal details of individuals anonymously on the MugshotLook website.",United States,People Search Site,4,7,Yes,Core,False
20870,Magnite,https://www.magnite.com/,,,,dpo@magnite.com,,,,United States,Marketing,0,0,,Core,True
16835,Maine Arrests,https://www.mainearrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21348,MaineCourtRecords.us,https://mainecourtrecords.us/,https://mainecourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21348,MaineCourtRecords.us,https://mainecourtrecords.us/,https://mainecourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20564,Marinus Analytics,https://www.marinusanalytics.com/,,,,privacy@marinusanalytics.com,,,,United States,Marketing,0,0,,Core,True
20869,MarketForce,https://www.marketforcecorp.com/,,,,privacy@marketforcecorp.com,,,,United States,B2B Lead Generation,0,0,,Core,True
20868,MarketOps,https://marketops.com/,,,,privacy@marketops.com,,,,United States,Marketing,0,0,,Core,True
16815,Maryland Arrests,https://www.marylandarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21350,MarylandCourtRecords.us,https://marylandcourtrecords.us/,https://marylandcourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21340,MassachusetssCourtRecords.us,https://massachusettscourtrecords.us/,https://courtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
16824,Massachusetts Arrests,https://www.maarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
20562,Match and Append,https://www.matchandappend.com/,,,,privacy@matchandappend.com,,,,United States,B2B Lead Generation,0,0,,Core,True
20866,Media Source Solutions,https://www.mediasourcesolutions.com/,,,,privacy@mediasourcesolutions.com,,,,United States,Marketing,0,0,,Core,False
20556,MediaMath,https://www.mediamath.com/,,,,privacy@mediamath.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,Liechtenstein,Norway,United States",Marketing,0,0,,Core,True
20859,MediaSoft,https://www.mediasoftstudio.com/,,,,info@mediasoftstudio.com,,,,United States,Marketing,0,0,,Core,True
20861,MediaWallah,https://mediawallah.com/,,,,privacy@mediawallah.com,,,,United States,Marketing,0,0,,Core,True
21020,Mediaocean,https://www.mediaocean.com/,https://www.mediaocean.com/your-privacy-rights,,,datasecurity@mediaocean.com,,,,United States,Marketing,7,30,,Core,True
19492,Melissa,https://www.melissa.com/,https://apps.melissa.com/user/consumerprivacy.aspx?_ga=2.240392267.973149.1717423421-1564266701.1717423421,https://www.optery.com/melissa-how-to-opt-out-of-melissa-step-by-step-instructions/,,consumerrequest@melissa.com,,,"Melissa.com is a company specializing in business and consumer data verification. Melissa.com can collect and organize business and consumer information from various sources, making it easier for companies to update records, communicate with customers, and run campaigns. Email addresses, addresses, phone numbers, consumer demographics, mortgage and property data, business firmographics and geocoding are some of the types of information Melissa.com provides to their clients.",United States,Marketing,7,45,No,Core,False
16814,Michigan Arrests,https://www.michiganarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21106,Michigan Residents,https://www.michiganresidentdatabase.com/,https://www.michiganresidentdatabase.com/opt-out,https://www.optery.com/michigan-records-how-to-opt-out/,,,,,"Michigan Residents is a website where people can search for free public information about Michigan residents from the voter registration database. Searching on the name of a Michigan resident provides a detailed voting profile that can contain voter registration date, voter ID number, current voting status, and voting district information. In addition, full name, date of birth and current residential address are displayed in search results. Further searches can provide social profiles, court records and driving records.",United States,People Search Site,4,7,Yes,Ultimate,False
21344,MichiganCourtRecords.us,https://michigancourtrecords.us/,https://michigancourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20550,MightyRep,https://www.mightyrep.com/,,,,privacy@MightyRep.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Canada,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,Liechtenstein,Norway,United States",B2B Lead Generation,0,0,,Core,True
20548,Milestone Marketing Solutions,https://www.milestonemarketingsolutions.com/,,,,privacy@milestonemarketingsolutions.com,,,,United States,Marketing,0,0,,Core,True
18612,MineralHolders,https://www.mineralholders.com/,https://www.mineralholders.com/opt-out,,,support@mineralholders.com,,,"These days, it seems like everything is moving online. There are many advantages to this digital age, but there are also some disadvantages – especially when it comes to our personal data. One of the biggest problems with websites like MineralHolders is they often collect and store our personal data without our knowledge or consent. These companies are known as data brokers, and their business is buying and selling our personal information. MineralHolders collects and sells information about mineral rights holders – their personal address and location, and their assets and the asset value. This may not seem like a big deal at first glance, but there are actually several disadvantages to having your information on a site like MineralHolders. Here are just a few: If the website is hacked or someone gains unauthorized access to the site, your information could be compromised. Data brokers often sell or trade user data, which means your information could be bought and sold without your knowledge or consent. Data brokers may not have security measures in place to protect your information from theft or misuse. If you are concerned about your online privacy, Optery helps you scan and remove your exposed private information. We cover more than 200 sites and other websites where you can find your personal information exposed. You can sign up for a free Exposure Scan and tools you can use to remove your information, or you can upgrade to one of our paid subscriptions and let our Opt Out Agents help you with the removals. If you’re not comfortable with having your personal information stored on a data broker website like MineralHolders, you can always opt out. To do so, simply go to the website and look for the opt-out link, or, you can follow our step-by-step guide below.",United States,People Search Site,5,30,Yes,Core,False
20863,Minerva,https://www.minervadata.xyz/,,,,privacy@minervadata.xyz,,,,United States,Marketing,0,0,,Core,True
16813,Minnesota Arrests,https://www.minnesotaarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21343,MinnesotaCourtRecords.us,https://minnesotacourtrecords.us/,https://minnesotacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
16826,Mississippi Arrests,https://www.msarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21356,MississippiCourtRecords.us,https://mississippicourtrecords.us/,https://mississippicourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
16847,Missouri Arrests,https://www.missouriarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21355,MissouriCourtRecords.us,https://missouricourtrecords.us/,https://missouricourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20544,Modigie,https://modigie.com/,,,,privacy@modigie.com,,,,United States,B2B Lead Generation,0,0,,Core,True
20542,Mogean,https://www.mogean.com/,,,,info@mogean.com,,,,United States,Marketing,0,0,,Core,True
